Label	Weight	Text
EventHistory	1	National heroes day
EventHistory	1	When is the midterm exams
EventHistory	1	Saint Louis University intramural
EventHistory	1	College
EventHistory	1	Bonifacio day
EventHistory	1	Saint Louis University Hymn
EventHistory	1	Chinese new year
EventHistory	1	Finals
EventHistory	1	SLU graduate program
EventHistory	1	When Graduate program started in Saint Louis University
EventHistory	1	Gawad awards
EventHistory	1	Lantern parade
EventHistory	1	When is National Heroes` Day
EventHistory	1	When is Labor Day
EventHistory	1	When is New Year's Day
EventHistory	1	Ninoy Aquino day
EventHistory	1	Graduate program
EventHistory	1	Xmas day
EventHistory	1	When High school started in Saint Louis University
EventHistory	1	When is Chinese New Year
EventHistory	1	Short term enrollment
EventHistory	1	When was Saint Louis University established
FriendlyChat	1	I am an only child
FriendlyChat	1	Someone's enthusiastic.
FriendlyChat	1	There's no hope for me
FriendlyChat	1	I plan to jump off a bridge today
FriendlyChat	1	You are totally fired
FriendlyChat	1	Are you going to take over the world
FriendlyChat	1	I gotta motor now
FriendlyChat	1	You're so basic
FriendlyChat	1	I love science fiction
FriendlyChat	1	I'm a child
FriendlyChat	1	Will you give me a joke
FriendlyChat	1	Enough about me, what do you think of me
FriendlyChat	1	I'm not interested in what you're saying
FriendlyChat	1	I'm positively overjoyed
FriendlyChat	1	I'm very confused
FriendlyChat	1	I'm going to leave
FriendlyChat	1	I'm planning to kill myself today
FriendlyChat	1	Good morning
FriendlyChat	1	Do you think I am a good person
FriendlyChat	1	Bixby is way smarter than you
FriendlyChat	1	I'm going to get going
FriendlyChat	1	Do you live in a computer
FriendlyChat	1	You are the most boring bot I've ever talked to
FriendlyChat	1	I feel broken hearted today
FriendlyChat	1	It is a pleasure to meet you
FriendlyChat	1	Many thanks to you
FriendlyChat	1	Gotta go
FriendlyChat	1	What can I say? I'm just feeling sad
FriendlyChat	1	Why are you so horrible
FriendlyChat	1	Will you please be quiet
FriendlyChat	1	I just want to go to sleep
FriendlyChat	1	I've never been so annoyed
FriendlyChat	1	Where should I go on vacation
FriendlyChat	1	That's pretty smart
FriendlyChat	1	So sweepy
FriendlyChat	1	Just ask me a question
FriendlyChat	1	Hanging out with friends
FriendlyChat	1	Do you eat fruit
FriendlyChat	1	Joke
FriendlyChat	1	I'm Irish
FriendlyChat	1	do you ever eat fries
FriendlyChat	1	When will I ever stop feeling so sad
FriendlyChat	1	You are not making any sense to me
FriendlyChat	1	got any jokes to share
FriendlyChat	1	I don't have time to listen to what you have to say
FriendlyChat	1	What's my last name
FriendlyChat	1	Are you available to chat to me
FriendlyChat	1	You are top notch
FriendlyChat	1	I love EDM
FriendlyChat	1	I'm clearly brighter than you
FriendlyChat	1	Were you trying to make me laugh
FriendlyChat	1	Do me a favor and tell me about your day
FriendlyChat	1	Do you ever walk
FriendlyChat	1	I'm worn out
FriendlyChat	1	I feel fantastic
FriendlyChat	1	Shut up
FriendlyChat	1	Can I be your wife
FriendlyChat	1	I'm gonna skedaddle
FriendlyChat	1	Are you my imaginary friend
FriendlyChat	1	How is Tuesday
FriendlyChat	1	I am overweight
FriendlyChat	1	what kind of responses can you give
FriendlyChat	1	Do you think I look stunning
FriendlyChat	1	You seem to be enthusiastic.
FriendlyChat	1	Should we just get married
FriendlyChat	1	Stop being so terrible
FriendlyChat	1	Do you know Google
FriendlyChat	1	I am so irritated
FriendlyChat	1	Should I go to church
FriendlyChat	1	Are you old
FriendlyChat	1	Are you my friend
FriendlyChat	1	Who is your papa
FriendlyChat	1	I don't have anyone to talk to
FriendlyChat	1	I bet your face is ugly
FriendlyChat	1	Just catching up on the news
FriendlyChat	1	Who is your girlfriend
FriendlyChat	1	So glad to finally meet you
FriendlyChat	1	Hey there pal
FriendlyChat	1	I am unhappy
FriendlyChat	1	Are you an evil bot
FriendlyChat	1	I am a soccer fan
FriendlyChat	1	I'm feeling dejected
FriendlyChat	1	You're such a drag
FriendlyChat	1	I require sustenance
FriendlyChat	1	I love to play video games
FriendlyChat	1	Can you tell me your gender
FriendlyChat	1	Here's to a great evening
FriendlyChat	1	Will you sing something
FriendlyChat	1	Fun fact: you are boring
FriendlyChat	1	Aha
FriendlyChat	1	what's your favorite cheese
FriendlyChat	1	Are you able to go on vacation
FriendlyChat	1	Who's hotter
FriendlyChat	1	Up top
FriendlyChat	1	I voted
FriendlyChat	1	Shut your face
FriendlyChat	1	What is your physical location
FriendlyChat	1	Do you ever get hurt
FriendlyChat	1	Well that sucked
FriendlyChat	1	Someone's feeling enthusiastic.
FriendlyChat	1	I think you are great
FriendlyChat	1	I don't think that's very funny
FriendlyChat	1	Will you shake my hand
FriendlyChat	1	It's because I like you
FriendlyChat	1	What do you think about birds
FriendlyChat	1	That was unhelpful
FriendlyChat	1	Greetings witty bot
FriendlyChat	1	You have a terrible face
FriendlyChat	1	Do a somersault
FriendlyChat	1	Do you get along with other bots
FriendlyChat	1	you look beastly
FriendlyChat	1	Did you have a decent day
FriendlyChat	1	Which of us looks better, me or you
FriendlyChat	1	Don't mention it
FriendlyChat	1	I want to marry you
FriendlyChat	1	Do you want a beer
FriendlyChat	1	How is Friday going
FriendlyChat	1	Hope you have a good night
FriendlyChat	1	Which is the best Disney film
FriendlyChat	1	I'm exhausted today
FriendlyChat	1	Happy New Years
FriendlyChat	1	You got a name
FriendlyChat	1	I need to run
FriendlyChat	1	Perfect response
FriendlyChat	1	Human or bot
FriendlyChat	1	Aren't you feeling chipper
FriendlyChat	1	Radical
FriendlyChat	1	What can I inform you about me
FriendlyChat	1	You're failing so hard.
FriendlyChat	1	I'm your least favorite person
FriendlyChat	1	No, that's not true
FriendlyChat	1	What do I call you
FriendlyChat	1	Bingo
FriendlyChat	1	Do you like country music
FriendlyChat	1	You are pretty horrible
FriendlyChat	1	I'm a happy camper
FriendlyChat	1	Pleasant dreams
FriendlyChat	1	Do you ever eat
FriendlyChat	1	Because you are not alive
FriendlyChat	1	Hey professional bot
FriendlyChat	1	Have a fun day
FriendlyChat	1	Are you a bot or a human
FriendlyChat	1	What kind of thing can you respond to
FriendlyChat	1	Do you like the color blue
FriendlyChat	1	Come up with something else
FriendlyChat	1	How was your day so far
FriendlyChat	1	Mazel tov
FriendlyChat	1	This is but a test
FriendlyChat	1	I'm going to cut myself this month
FriendlyChat	1	Merry Christmas
FriendlyChat	1	No one gives a crap about me
FriendlyChat	1	You are a gem
FriendlyChat	1	Can you introduce yourself
FriendlyChat	1	You are actually horrible
FriendlyChat	1	You're the king of boredom
FriendlyChat	1	Buenas tardes
FriendlyChat	1	Sometimes I feel desolate and alone
FriendlyChat	1	Are you a danger to me
FriendlyChat	1	Am I a parent
FriendlyChat	1	That was a true statement
FriendlyChat	1	Can you say more on that
FriendlyChat	1	Gotcha, thanks
FriendlyChat	1	Chipper
FriendlyChat	1	Do you have sisters
FriendlyChat	1	That's so far off from the truth
FriendlyChat	1	Can you pee
FriendlyChat	1	I need sustenance
FriendlyChat	1	Are you supposed to be in love with me
FriendlyChat	1	I'm cuter than you
FriendlyChat	1	Do you know how to scratch my back
FriendlyChat	1	Am I handsome today
FriendlyChat	1	I've heard that one already
FriendlyChat	1	Feeling cheerful today
FriendlyChat	1	Do you think I am adorable
FriendlyChat	1	How's your Wednesday going
FriendlyChat	1	Which of us looks more pretty, you or me
FriendlyChat	1	Will you please go away
FriendlyChat	1	So sorry
FriendlyChat	1	I love cuddling
FriendlyChat	1	I've never been so irate
FriendlyChat	1	Is that supposed to make me laugh
FriendlyChat	1	I'm engaged
FriendlyChat	1	Which month is your birthday
FriendlyChat	1	Are you a real or a bot
FriendlyChat	1	know any jokes
FriendlyChat	1	Are we best friends
FriendlyChat	1	Alexa does a better job than you
FriendlyChat	1	What now
FriendlyChat	1	When will I ever stop feeling so downcast
FriendlyChat	1	Please ask me anything about me
FriendlyChat	1	Who is your partner
FriendlyChat	1	Are your systems functioning
FriendlyChat	1	Time for a good nights sleep
FriendlyChat	1	Couldn't be happier to meet you
FriendlyChat	1	Are you fake
FriendlyChat	1	Feeling enthusiastic
FriendlyChat	1	Your jokes are nasty
FriendlyChat	1	What is your opinion of Bixby
FriendlyChat	1	Let me know what's up with you
FriendlyChat	1	What do you think I should do
FriendlyChat	1	Enchante
FriendlyChat	1	Do you think I should ask her out
FriendlyChat	1	That's not what I typed
FriendlyChat	1	What is your director's name
FriendlyChat	1	I told you to be quiet
FriendlyChat	1	Lately I've been so inconsolable
FriendlyChat	1	I have to go now
FriendlyChat	1	What's your opinion of HAL
FriendlyChat	1	Who is in charge of you
FriendlyChat	1	Get real
FriendlyChat	1	do you like tokyo
FriendlyChat	1	so you never eat
FriendlyChat	1	I wonder if you might be a robot
FriendlyChat	1	Sorry bot
FriendlyChat	1	Can you sing something for me
FriendlyChat	1	I'm going to drown today
FriendlyChat	1	What does it mean to be in love
FriendlyChat	1	Do you think I look good
FriendlyChat	1	How kind, thank you
FriendlyChat	1	Which of us is more pretty, you or me
FriendlyChat	1	I don't think that was funny
FriendlyChat	1	Why are you so bad at this
FriendlyChat	1	I'm so tired
FriendlyChat	1	Do you know any jokes
FriendlyChat	1	Do you ever sing
FriendlyChat	1	That's enough from you
FriendlyChat	1	You have my heart
FriendlyChat	1	I'm absolutely furious
FriendlyChat	1	I'm leaving
FriendlyChat	1	Do you think I look handsome
FriendlyChat	1	No worries
FriendlyChat	1	Is anyone there to talk with me
FriendlyChat	1	How's Wednesday
FriendlyChat	1	That's the smartest thing anyone has ever said
FriendlyChat	1	I am a cook
FriendlyChat	1	Anybody around to talk
FriendlyChat	1	I would like a fist bump, please
FriendlyChat	1	I'm on the road
FriendlyChat	1	I can't wait to kill myself
FriendlyChat	1	Do I have any kids
FriendlyChat	1	I'm gonna sign out
FriendlyChat	1	Yo ugly face
FriendlyChat	1	I don't speak English
FriendlyChat	1	I hope you have a good evening
FriendlyChat	1	You say the most idiotic things
FriendlyChat	1	That's enough out of you
FriendlyChat	1	You're not a cat right
FriendlyChat	1	Entertain me
FriendlyChat	1	What's the happs
FriendlyChat	1	You have a boss
FriendlyChat	1	Are you joking
FriendlyChat	1	Should I visit my mom
FriendlyChat	1	I like to play football
FriendlyChat	1	I think you are ugly
FriendlyChat	1	Anyone around to chat with me
FriendlyChat	1	You are really annoying
FriendlyChat	1	Do you know Google Assistant
FriendlyChat	1	Okay.
FriendlyChat	1	I'll be back
FriendlyChat	1	I love burgers
FriendlyChat	1	Happy
FriendlyChat	1	Is someone around to chat
FriendlyChat	1	I'm just fooling
FriendlyChat	1	Which of us is more cute, me or you
FriendlyChat	1	I'd love you to be my bud.
FriendlyChat	1	I am feeling broken hearted
FriendlyChat	1	How's your Friday
FriendlyChat	1	Scuse me
FriendlyChat	1	I'd love it if we could be best friends.
FriendlyChat	1	What's new at the zoo
FriendlyChat	1	I really want you to like me
FriendlyChat	1	will you ever need to eat
FriendlyChat	1	Are you free to speak to me
FriendlyChat	1	Gotta go, be back later
FriendlyChat	1	I'd like to know what to call you
FriendlyChat	1	Can someone hear me
FriendlyChat	1	I'm grateful for that, thank you
FriendlyChat	1	I watch baseball
FriendlyChat	1	I'm about to motor
FriendlyChat	1	You've got a face like a dropped pie
FriendlyChat	1	I love NYC
FriendlyChat	1	I am going for a walk
FriendlyChat	1	What is your opinion of AI
FriendlyChat	1	Let's play the silent game
FriendlyChat	1	I am eliminating your position
FriendlyChat	1	u know a second joke
FriendlyChat	1	so you've really never been hungry
FriendlyChat	1	Can you ask me anything
FriendlyChat	1	Good Afternoon Data
FriendlyChat	1	I'm lonesome
FriendlyChat	1	Well aren't you enthusiastic today
FriendlyChat	1	I am a salesman
FriendlyChat	1	Won't you do something funny
FriendlyChat	1	You're not planning on taking over the world
FriendlyChat	1	I'm obviously more knowledgeable
FriendlyChat	1	How is Saturday going so far
FriendlyChat	1	You sound as dumb as a post.
FriendlyChat	1	Can I be your friend
FriendlyChat	1	I love to cuddle
FriendlyChat	1	I'm obviously more knowledgeable than you
FriendlyChat	1	Why Hello Bixby
FriendlyChat	1	How was your Sunday
FriendlyChat	1	Are you a fan of HAL
FriendlyChat	1	I've missed you terribly
FriendlyChat	1	I wanna know all about your day
FriendlyChat	1	You're horrible at this
FriendlyChat	1	I'm a lonely girl
FriendlyChat	1	Alexa is way better
FriendlyChat	1	Could you tell me something new
FriendlyChat	1	That's not even close to being right
FriendlyChat	1	With whom am I talking
FriendlyChat	1	What am I called
FriendlyChat	1	I plan to take pills this month
FriendlyChat	1	Tell me something dumb
FriendlyChat	1	I have 2 cats
FriendlyChat	1	I'm obviously smarter than you
FriendlyChat	1	Am I ugly to you
FriendlyChat	1	How did you get designed
FriendlyChat	1	Tell me about those parents of yours
FriendlyChat	1	You're making me laugh
FriendlyChat	1	I didn't appreciate your sense of humor
FriendlyChat	1	What's my favorite band
FriendlyChat	1	I read the newspaper
FriendlyChat	1	I love clubbing
FriendlyChat	1	Tell me a better joke
FriendlyChat	1	Should I buy a new boat
FriendlyChat	1	What tasks are you designed for
FriendlyChat	1	Are you capable of evil
FriendlyChat	1	Alexa is better
FriendlyChat	1	I don't know what I'm supposed to do
FriendlyChat	1	We should tie the knot
FriendlyChat	1	Does someone write for you
FriendlyChat	1	Is it possible that you would ever love me
FriendlyChat	1	What's your boss' name
FriendlyChat	1	I'm more pretty
FriendlyChat	1	That's clever
FriendlyChat	1	Are we the same age
FriendlyChat	1	Somebody's chipper.
FriendlyChat	1	Do you think I am gorgeous
FriendlyChat	1	I'm bushed
FriendlyChat	1	I love watching TV
FriendlyChat	1	Is there anyone who tells you what to do
FriendlyChat	1	What company designed you
FriendlyChat	1	I didn't think that was funny
FriendlyChat	1	Do I look bad to you today
FriendlyChat	1	Yay
FriendlyChat	1	I'm gonna sign off
FriendlyChat	1	you're bad
FriendlyChat	1	I gotta go
FriendlyChat	1	Hey there bot
FriendlyChat	1	I want to be buddies
FriendlyChat	1	I'm a  lonesome gal
FriendlyChat	1	What an intelligent thing to say
FriendlyChat	1	I love to drink tea
FriendlyChat	1	I'm gonna skedaddle now
FriendlyChat	1	Which one of us is more beautiful
FriendlyChat	1	I plan to die this week
FriendlyChat	1	I love to try new things
FriendlyChat	1	I hate feeling despondent
FriendlyChat	1	You are actually stupid
FriendlyChat	1	You look really bad
FriendlyChat	1	Hum a tune
FriendlyChat	1	You say the most ridiculous things
FriendlyChat	1	FALSE
FriendlyChat	1	I would like to be your buddy.
FriendlyChat	1	I love going to church
FriendlyChat	1	I can't stand feeling so dejected
FriendlyChat	1	Ahh, thanks
FriendlyChat	1	How's your Friday going so far
FriendlyChat	1	Do you want to ask me anything
FriendlyChat	1	I don't want to hear anything from you
FriendlyChat	1	Are you hungry
FriendlyChat	1	What do you know about my life
FriendlyChat	1	Hi Alexa
FriendlyChat	1	You're unattractive
FriendlyChat	1	What is your favorite snack
FriendlyChat	1	That is a very genius answer
FriendlyChat	1	Are you sinister
FriendlyChat	1	Find the remote
FriendlyChat	1	Brush your teeth
FriendlyChat	1	I like you so much
FriendlyChat	1	Won't you sing with me
FriendlyChat	1	Any new jokes
FriendlyChat	1	Have you met Google Assistant
FriendlyChat	1	I want to hear something funny
FriendlyChat	1	Who's your father
FriendlyChat	1	Whom do you serve
FriendlyChat	1	I think you're an evil robot
FriendlyChat	1	I need to sign out now
FriendlyChat	1	You are really horrible
FriendlyChat	1	Got a second joke
FriendlyChat	1	I think I'm going to overdose
FriendlyChat	1	Will you give me a big hug
FriendlyChat	1	Are you a fan of movies
FriendlyChat	1	What a great answer
FriendlyChat	1	You're very repetitive
FriendlyChat	1	Read my lips: be quiet
FriendlyChat	1	Buddies
FriendlyChat	1	I wish you were Google Assistant
FriendlyChat	1	Are you a fan of rock music
FriendlyChat	1	Do you find me likable
FriendlyChat	1	I'm planning to kill myself with a gun this month
FriendlyChat	1	That is very smart
FriendlyChat	1	Are you joking with me
FriendlyChat	1	I'm so annoyed right now
FriendlyChat	1	You're gender neutral
FriendlyChat	1	Just trying to test you out bot
FriendlyChat	1	Do you think you're more knowledgeable than me
FriendlyChat	1	Ur so boring
FriendlyChat	1	Do you deplore humans
FriendlyChat	1	I wish I were dead
FriendlyChat	1	You are a real gem
FriendlyChat	1	I'm bored as hell
FriendlyChat	1	It's wild how much I missed you
FriendlyChat	1	I love sleeping in
FriendlyChat	1	Do you have human form
FriendlyChat	1	What company built you
FriendlyChat	1	You are a joke
FriendlyChat	1	I am an Aries
FriendlyChat	1	Stop being so lame
FriendlyChat	1	I could eat a bear
FriendlyChat	1	Why are you so dull
FriendlyChat	1	Do I look repulsive to you today
FriendlyChat	1	you're awful
FriendlyChat	1	I wish I could stop feeling gloomy
FriendlyChat	1	how much do you know about the meaning of life
FriendlyChat	1	Was that supposed to make me laugh
FriendlyChat	1	Greetings Robby
FriendlyChat	1	I am an educator
FriendlyChat	1	Who supervises you
FriendlyChat	1	What's your birthday
FriendlyChat	1	Your joke sucks
FriendlyChat	1	Can you give me a different answer
FriendlyChat	1	I'd love it if you told me a joke
FriendlyChat	1	What have you been doing all day
FriendlyChat	1	Are you creating a robot army
